문장,긍정 확률,star,result
다들 냉정한건지 기대치가 높은건지 까기 바쁜건지 최근 개봉작중에 나름 재미있었음 평점 점 점 입력하는 사람들이 왜이리  많은건지 액션에서 감동과 서사를 찾네 초반부에 좀 유치하다가 몰입도도 점점 좋아지면서 재미있게 보다 나옴 평점 보고 이정도는 아닌데 하며 몇자 적어봄 ,0.9899531006813049,10,10.0
호불호가 심하게 갈릴 수 있는 영화 ,0.024272538721561432,6,0.0
아무생각없이 보러갔는데 아무생각도 안났던영화는 처음이였다 그냥 어이가없네 ,0.010283883661031723,1,0.0
액션 와우정해인 와우 ,0.8253952860832214,9,7.0
스토리 가어지러워 정돈된 구성이 안되며너무과한 연기가  관객에게  불편을느깜을 줌 ,0.007508690468966961,4,0.0
편이 맛있는 피자였다면 편은 맛있는 피자가 되고싶었던 피자빵 딱 그정도네 ,0.24838562309741974,5,1.0
도입부 음악이 시끄럽다는 것을 필두로  온갖 잡생각을 하게 하면서  스르르 잠이 들게 한 뭐 그런 영화 어쩐지 주위에 사람이 없더라 ,0.017552560195326805,2,0.0
이런 영화는 진짜 표값이 아깝네요개봉시기 잘 잡아 망하진 않겠네요 ,0.010468760505318642,2,0.0
너무 재밌음 완전 요즘 사회 비판도 담겨있고 뻔하지 않음 ,0.9917556047439575,10,10.0
좋아요좋아요좋아요좋아요좋아요 ,0.9925258159637451,10,10.0
짜증나서  보다가 나와버림 ,0.013020949438214302,2,0.0
점대는 아니라고 생각함 정해인 보는 맛도 있고 액션도 급 감성 코믹도 나름 볼만했음 ,0.9909143447875977,7,7.0
와 나오자마자 봣는데 기대이하스토리 뻔하게 흘러가고 영화는 먼가 집중 안되는 연출  확실한건 영화관가서 볼건안됨황정민 연기보러 간 기분이네요 쒯 ,0.009453545324504375,2,0.0
재밌게 잘 보았습니다 ,0.9924458861351013,8,8.0
에 비해 실망이라는 평들 재미없단 평들이 꽤 있나본데 가볍게 재밌게 보기 나쁘지 않음 만한  없다고 하지 않기에 난 꽤 재밌게 봤다 주연 배우들 연기는 잘하기에 과 비교하지 않고 본다면 괜찮음 빌런의 행동 설명이 좀부족 ,0.9923542737960815,6,6.0
재밌기만 하구만 평점 리뷰 보고 안볼려나가 혹시나해서 봤는데 리뷰와는 다르게 박진감도 넘치고 전개도 괜찮았음 가서들 보셔 리뷰만 믿지말구 황정민과 정해인 믿어봐 ,0.9921898245811462,10,10.0
정해인 까만 눈역할에 너무 잘어울림 스토리에 산만함은 있으나그냥 정해인만 남음 별로다였는데  이영화로 호로 바뀜 안녕할때 홀릭 ,0.9916509985923767,9,9.0
음 오늘 보러 가기 전까지는 그래도 점대였는데 보고 오니까 점대 됐네요영화보고 나서  친구랑 서로 할 말이 별로 없었어요이도저도 아니고 니맛도내맛도 아닌 맹탕개그가 너무 작위적이라 노골적으로 노린것 같은 그 포인트에서 잘 안 터졌고 빌런의 매력이 배우의 얼굴 하나뿐이고 빌런의 정체성도 잘 모르겠고 액션씬은 나쁘지 않았는데 그게 다네요 뭐라 더 설명할 말이 없음 ,0.06827952712774277,6,0.0
빌런에게 서사와 정당성이 없어 많은 분들이 보기에 납득하기 어려운 부분은 있었지만 액션만큼은 굿 보다는 덜했지만 연휴에 가볍게 볼 수 있는 영화였어요 정해인이 다 함 ,0.979903519153595,10,10.0
다들 연기 너뮤 잘함 특히 정해인 ,0.959151566028595,10,10.0
영화에 무덤덤한 내가 정말 진심으로 재미없다고 느꼈습니다정말 돈내고 보지 마세요 ,0.009573133662343025,2,0.0
그냥 정해인이 너무 잘생김 스토리는 그닥기대 안하는 게 좋음 뻔하긴 한데 지루하진 않음 ,0.724219799041748,6,4.0
정해인 연기  ,0.7154086828231812,10,7.0
머야 재미없다며 재밋기만 해 가서들 보삼 정해인배우 눈빛 소름 ,0.875309944152832,10,9.0
영화 재밌게 잘봤습니다 ,0.9925159811973572,6,6.0
강추 액션신 짱 몰입도 최고 편하고 비슷한 느낌이면 어쩌나 걱정했는데 완전 다른결의 편이라 진부하지 않아서 좋았음 개인적으로는 보다 가 더 재밌음 네이버평점 이해안감 ,0.9918795228004456,10,10.0
류승완 감독님 남산 계단 액션신이랑 옥상 빗속 액션신은 정말 좋았습니다 잘 하는 것에만 집중합시다 모두가 범죄도시를 찍을 필요는 없잖아요 ,0.22304677963256836,7,2.0
 보다는 약한 듯 배우들 연기는 좋습니다 ,0.13497674465179443,8,1.0
류승완 감독님 그 패기와 분노 어디갔나요 베를린으로 연출 정점 찍고 베테랑로 대중까지 잡으셨는데 베테랑는 통쾌함도 분노도 패기도 없네요 ,0.4569021165370941,7,3.0
오프닝이랑 결말이 쌍으로 으잉스럽긴 한데 액션 장면들이 너무 인상깊다 ,0.9922162294387817,6,6.0
올해 최고의 오락영화 ,0.9818218350410461,10,10.0
액션 좋고황정민님 연기  정해인님은 솔직히 기대안했는데대반전 영화를 이끌어가심 ,0.9913141131401062,10,10.0
비질란테라는 드라마 이전에 나왔으면 신선했겠으나 식상하다는 느낌이 큼 감독이 감을 잃었는지 원작과는 별개의 영화같음 킬링타임용으로 보시길 추천합니다 ,0.2323760688304901,3,1.0
편 만큼은 아니지만 넘 기대하지말고 추석연휴 킬링타임용 가족끼리 봐도 괜찮습니다 ,0.9282148480415344,10,9.0
저는 가볍고 재미있게 볼 수 있어서 좋았어요 스토리 구성도 좋았고요 다들 왜이리 반응이 안좋은지 추석에 개봉하여 좋네요 ,0.9922009110450745,8,8.0
색다른 시각으로 표현한 영화라서 오랜만에 몰입하여 본 영화 식상하지 않아서 좋았고 액션신은 진짜 예술 ,0.9918295741081238,10,10.0
정해인 잘생긴거 빼고 딱히 ,0.021152067929506302,2,0.0
단골 김치찌개 집 레시피가 좀 바뀌었대요 ,0.12234194576740265,7,1.0
액션 볼만했음 파쿠르 잘하더라 쿠키는 별거없으니 볼사람은보고 안볼사람은 그냥나가면되고 ,0.8514708876609802,7,6.0
재밌어요특히 정해인 배우님액션씬이 진짜 보는내내 놀라왔어요전 보다 재미있게 봤어요 ,0.9910537600517273,9,9.0
오늘 베테랑  한 번 더봐야겠다 이대로는 못 잔다 ,0.16605667769908905,4,1.0
와 같은 감독이 맞나이름만 빌려준거 아님 ,0.01669887825846672,1,0.0
소재들에 대한 과욕에 빠지다가도 기어이 자신만의 강점으로 살려낸 희열 ,0.7008090615272522,6,4.0
너무 재밌어요 ,0.9922500848770142,10,10.0
정해인씨 선한얼굴에 악역연기 너무 인상깊었어요  정말 연기잘하는거같아서 소름돋았어요 저는 재밌게봤는데 평점이 낮아서 당황스럽네요 생각보다 무섭고 잔인하긴했어요  ,0.9923475980758667,10,10.0
어이도 없고 재미도 없네 ,0.007652070838958025,4,0.0
너무 기대했나하긴 범죄도시도 나올수록 재미없어지는 판에게다가 쿠키는 진짜 너어어어어무 늦게 나옴 ,0.010009233839809895,6,0.0
베테랑 아주 재밌어요 ,0.9862869381904602,10,10.0
베테랑에 비해 많이 아쉬운 영화  배우들도 괜찮고 좋아하는 감독인데 그래도  천만을 응원합니다  다음에는 베테랑  못지않은 영화를 볼수있었으면 ,0.9797832369804382,6,6.0
액션 오락으로 최고임액션 오락 사회문제 가족 드라마 범죄다담아냈음 관람객들이 보고싶어하는것들조차도 근데 그걸 유치하지않게 세련되게자연스럽게 잘담아낸거 같아 좀놀랐음추석전 가족어른들 하고 함께 관람즐거웠고욕먹고 까이는거 보니까 흥행하려나봄흥행기원 ,0.9904127717018127,10,10.0
최고의 추석영화 시간가는 줄 모르고 봤습니다 ,0.9922160506248474,10,10.0
저는 좋았어요 현실에 대해 생각할거리들이 많았다고 생각해요 마지막에 다 끝난거 아니에요 끝까지 앉아있다가 화면 꺼지면 나가세요 꼭 ,0.9924780130386353,8,8.0
진짜 소문난 속담에 딱 들어맞는 영화  이건뭐 로 나와도 안 볼듯 시작부터 범인 공개 이거 시작으로 누가 범인인지 다 아는데 시작과 동시에 끝이 뻔히 보임 그리고 범인이 왜 그런지 서사가 도 없음 그냥 개봉 타이밍 하나로 밀고 나가는 영화 이 영화 손익 백만 이라고 딱 손익 까지만 채우고 끝 날듯 입소문 날 영화가 절대 아님 ,0.010171540081501007,1,0.0
그냥 시원한 류승완표 액션 보러갔다 왔어요 배테랑 이 짜임새나 구성은 더 좋긴했는데 네 뭐 그냥 오락영화에요 ,0.026155874133110046,10,0.0
뭐든 시즌이 잼있는거 같아요 ,0.4573930501937866,3,1.0
편까지 나올 영화인가 의문이 들었지만 범죄도시같은 영화도 까지 나온다니까 뭐 ,0.02724471502006054,6,0.0
와우 정해인 연기 쩌네요순수한 얼굴에  싸코 눈빛연기연출도 정말 좋았어요  압도적인 액션 스케일과 극장 의자에서 튀어오를 정도로 깜짝 놀라는 실제같은 액션들과 곳곳에서 튀어나오는 코믹  정말 오랜만에 영화값 안 아까웠어요 ,0.9915036559104919,10,10.0
정해인은 연기 잘함 액션이 많음 잔인할 수도 있음 시간 때우기 좋지만 너무 기대 많이하면 실망할 수도 ,0.35505276918411255,9,3.0
아니 재밌는데 정해인 연기 많이 늘었고 안보현도 고생 많이했을듯 이정도 벌점아님 벌점테러인듯 ,0.37496694922447205,10,4.0
단순 액션 영화같지만 요즘 사회 이슈인 가짜뉴스 미디어의 부정적 영향력 윤리에 대해 생각해보게 된 점이 좋다 ,0.9924209713935852,9,9.0
예고편의 무겁고 진지한 스토리텔링을 기대했다이도저도 아닌 추석용 가족 오락영화였다정해인 얼굴로 만족하는 영화 범죄도시는 댓글알바로 평점을 점대까지 끌어올렸지만 베테랑은 댓글 알바에 쓸돈이 없는거 같다 ,0.02242632582783699,3,0.0
배우들 연기도 좋고 전 재밌었어요  ,0.9917375445365906,10,10.0
킬링타임으로 나쁘지 않은데정해인 미모 열일 ,0.9899871945381165,9,9.0
정해인 연기  대박   역시 황정민 ,0.9870408177375793,10,10.0
난  재밌었는데 특히 비오는날 쌈장면 존잼 ,0.991933286190033,10,10.0
왜이렇게 평점이 낮은지 정말 시간가는줄 모르고 잼나게 봤는데 ,0.9920424818992615,8,8.0
진짜 진짜 진짜 재밌다평점이 낮은게 아쉽네 ,0.9921383261680603,10,10.0
오프닝 최악이였어요 ,0.008964176289737225,5,0.0
베테랑 안 봤는데도 너무 재밌었어요 ,0.9920337796211243,10,10.0
재미슨데 왜평점이낮을까요 ,0.9878476858139038,10,10.0
윂튼 드라마 좀 유사한듯 했지만 그래도 멋진 배우님들의  액션 연기가 손에 땀을 쥐게 하네요 덕분에 주말 즐겁게 보냈습니다황정민 배우님은 원래 믿고보는 우리 배우님이니까 그런데 정해인 배우님 연기가 와우 대단하네요 늘 응원합니다 ,0.9916158318519592,10,10.0
정해인의 소름돋는 연기가 볼 만해요 ,0.9886099100112915,10,10.0
영화보는 내내 지금 순간부터 닌자가 난입해서 주인공 다 죽이고 이야기 짜는게 더 재미있겠다 생각함 ,0.08161962032318115,1,0.0
마리 토끼를 다 잡으려다가 마리만 잡힌 느낌 ,0.010777132585644722,6,0.0
이거 평점 점이상 주면 사이코임 ,0.28019291162490845,10,3.0
절대 점대 영화는 아니네요개인적으로 점 이상 영화지만 점수 올라가라고 점 올립니다 ,0.9912505149841309,10,10.0
이것 저것 다 잡으려다 다 놓친다는 게 이런 걸까 ,0.03862560912966728,5,0.0
응 어 머야 머지 어이가 없네 탄 만들생각마쇼 ,0.018266422674059868,4,0.0
현실적으로 잘 만든 영화네요 재밌었어요 ,0.9922160506248474,10,10.0
진짜 존잼 강추해요 ,0.9924842715263367,10,10.0
굳이이것저것 짬뽕해놓은 잡탕느낌 ,0.00987425446510315,6,0.0
댓글 남긴적 없는데 이건 진짜 아니지 않나 본편 이긴 후속편은 없다지만 너무 너무 너무 대충 만들었다 ,0.014363981783390045,2,0.0
저는 베테랑보다 부당거래가 참 좋았는데 황정민이 다시 나올수 없는 설정이기는 하지만 그 이후 이야기를 극장에서 만나보고 싶네요 ,0.8821152448654175,6,5.0
아 내 만원  ,0.020896650850772858,1,0.0
너무 진부합니다 한 년 전에 나왔으면 오 재밌네 했을지도 그놈에  나오는건 이제 그만 좀 하시구요 범죄도시보다 나은건 조금 세밀한 액션 정도 음악도 너무 구리고 실망이에요 ,0.00679280050098896,2,0.0
관람평 보고 기대 안했는데 개인적으로는 재밌었어요 ,0.9922195672988892,10,10.0
연결되지 않는 소재들과 어수선한 영화의 톤앤매너 ,0.012178118340671062,5,0.0
우리 사회에 대한 통렬한 비판을 담고 있는 영화다 기득권과 범죄에 대한 응징과 싸이코패스 문제 쓰레기 유투버와 외국인 혐오 등을 바라보는 감독의 눈을 보았다 이 사회가 정상적인 사회가 아니라는 것을 보여준여 영화다 ,0.9705731868743896,10,10.0
연기 훌륭해요 재밌게 잘봤어요 ,0.9921712875366211,8,8.0
정해인 배우님 연기 ,0.6848077178001404,10,7.0
편은 그래도 현실성 있는 범죄오락 영화였는데 편은 현실성이 전혀 없는 액션물이네 범도편과 편 사이의 갭차가 큰 것 처럼 비슷한 느낌 그래도 정해인 캐릭터 하나는 진짜 매력 있었다 박훈정 유니버스 메인캐로 나와도 괜찮을 듯 물론 박훈정 감독이 뻘짓만 안한다면 말이지 그리고 개그 포인트는 진짜 별로임 시작 부터 분 정도 진행하는 동안 개그포인트만 개 넘게 나온 것 같은데 하나도 안웃긴건 좀 너무한거 아닌가 만약 편이 나와서 빌런이 된 이유를 풀지 않는 이상 편은 영원히 망작으로 남을거다 ,0.7075257897377014,8,6.0
재미 있게 잘 봤는데평점이 왜 이래 ,0.9925333261489868,10,10.0
왤캐 뻔하고 재미가 읎지 ,0.10542833805084229,2,0.0
박수칠때 떠나야 할것 같습니다과거의 영광은 과거일뿐억지 설정들과  억지웃음 부분 과거 명대사의 연결로만 추억팔이 뿐이네요 그리고 제일 중요한게편의 유아인의 연기를 지울수가 없네요 어차피 연휴에 볼만 한게없고 각종언론과 유투버들 언플로 만은 가겠지만 안타깝네요 그리고 쿠키가 있던대 설마 이거 탄까지 가실생각 아니죠  양심적으로 판단하시길 바랍니다 ,0.04462869465351105,1,0.0
개노잼 시간아까움 보지마세요 ,0.007217836566269398,2,0.0
재밌기만 하구만 평들 왜이래 ,0.992486834526062,10,10.0
처음엔 저급영화인줄 알았는데 볼수록 재밌었음 ,0.9919669032096863,8,8.0
너무 대놓고 누가 해치인지를 알려주니 재미가 떨어짐 반전을 주어야 재밌는데 ,0.035987839102745056,1,0.0
시간 돈 모든게 아까움 시간이 너무 안 가서 죽는줄 ,0.007520305458456278,1,0.0
너무 여러 문제를 다루다보니 깊이가 없고 정작 중요한 순간은 허무하게 넘겨서 재미도 없다 ,0.008195362985134125,5,0.0
